"STATION","NAME","DATE","AWND","PRCP","SNOW","TMAX"
"USC00445700","MONTICELLO, VA US","2006-10-31",,"0.01","0.0","72"
"USC00445700","MONTICELLO, VA US","2006-11-01",,"0.25","0.0","71"
"USC00445700","MONTICELLO, VA US","2006-11-02",,"0.00","0.0","53"
"USC00445700","MONTICELLO, VA US","2006-11-03",,"0.00","0.0","42"
"USC00445700","MONTICELLO, VA US","2006-11-04",,"0.00","0.0","42"
"USC00445700","MONTICELLO, VA US","2006-11-05",,"0.00","0.0","50"
"USC00445700","MONTICELLO, VA US","2006-11-06",,"0.00","0.0","57"
"USC00445700","MONTICELLO, VA US","2006-11-07",,"1.59","0.0","53"
"USC00445700","MONTICELLO, VA US","2006-11-08",,"0.05","0.0","58"
"USC00445700","MONTICELLO, VA US","2006-11-09",,"0.00","0.0","70"
"USC00445700","MONTICELLO, VA US","2006-11-10",,"0.00","0.0","75"
"USC00445700","MONTICELLO, VA US","2006-11-11",,"1.28","0.0","75"
"USC00445700","MONTICELLO, VA US","2006-11-12",,"0.21","0.0","51"
"USC00445700","MONTICELLO, VA US","2006-11-13",,"0.00","0.0","59"
"USC00445700","MONTICELLO, VA US","2006-11-14",,"0.00","0.0","66"
"USC00445700","MONTICELLO, VA US","2006-11-15",,"0.08","0.0","66"
"USC00445700","MONTICELLO, VA US","2006-11-16",,"0.62","0.0","67"
"USC00445700","MONTICELLO, VA US","2006-11-17",,"0.00","0.0","56"
"USC00445700","MONTICELLO, VA US","2006-11-18",,"0.00","0.0","48"
"USC00445700","MONTICELLO, VA US","2006-11-19",,"0.00","0.0","48"
"USC00445700","MONTICELLO, VA US","2006-11-20",,"0.00","0.0","47"
"USC00445700","MONTICELLO, VA US","2006-11-21",,"0.00","0.0","47"
"USC00445700","MONTICELLO, VA US","2006-11-22",,"0.67","0.0","59"
"USC00445700","MONTICELLO, VA US","2006-11-23",,"0.02","0.0","62"
"USC00445700","MONTICELLO, VA US","2006-11-24",,"0.00","0.0","62"
"USC00445700","MONTICELLO, VA US","2006-11-25",,"0.00","0.0","57"
"USC00445700","MONTICELLO, VA US","2006-11-26",,"0.00","0.0","60"
"USC00445700","MONTICELLO, VA US","2006-11-27",,"0.00","0.0","63"
"USC00445700","MONTICELLO, VA US","2006-11-28",,"0.00","0.0","63"
"USC00445700","MONTICELLO, VA US","2006-11-29",,"0.00","0.0","68"
"USC00445700","MONTICELLO, VA US","2006-11-30",,"0.01","0.0","70"
"USC00445700","MONTICELLO, VA US","2006-12-01",,"0.01","0.0","70"
"USC00445700","MONTICELLO, VA US","2006-12-02",,"0.06","0.0","65"
"USC00445700","MONTICELLO, VA US","2006-12-03",,"0.00","0.0","73"
"USC00445700","MONTICELLO, VA US","2006-12-04",,"0.00","0.0","40"
"USC00445700","MONTICELLO, VA US","2006-12-05",,"0.00","0.0","36"
"USC00445700","MONTICELLO, VA US","2006-12-06",,"0.00","0.0","50"
"USC00445700","MONTICELLO, VA US","2006-12-07",,"0.00","0.0","50"
"USC00445700","MONTICELLO, VA US","2006-12-08",,"0.00","0.0","51"
"USC00445700","MONTICELLO, VA US","2006-12-09",,"0.00","0.0","31"
"USC00445700","MONTICELLO, VA US","2006-12-10",,"0.00","0.0","47"
"USC00445700","MONTICELLO, VA US","2006-12-11",,"0.00","0.0","57"
"USC00445700","MONTICELLO, VA US","2006-12-12",,"0.00","0.0","59"
"USC00445700","MONTICELLO, VA US","2006-12-13",,"0.01","0.0","55"
"USC00445700","MONTICELLO, VA US","2006-12-14",,"0.01","0.0","56"
"USC00445700","MONTICELLO, VA US","2006-12-15",,"0.00","0.0","61"
"USC00445700","MONTICELLO, VA US","2006-12-16",,"0.00","0.0","62"
"USC00445700","MONTICELLO, VA US","2006-12-17",,"0.00","0.0","62"
"USC00445700","MONTICELLO, VA US","2006-12-18",,"0.00","0.0","66"
"USC00445700","MONTICELLO, VA US","2006-12-19",,"0.00","0.0","71"
"USC00445700","MONTICELLO, VA US","2006-12-20",,"0.00","0.0","51"
"USC00445700","MONTICELLO, VA US","2006-12-21",,"0.01","0.0","51"
"USC00445700","MONTICELLO, VA US","2006-12-22",,"1.03","0.0","52"
"USC00445700","MONTICELLO, VA US","2006-12-23",,"0.00","0.0","58"
"USC00445700","MONTICELLO, VA US","2006-12-24",,"0.00","0.0","50"
"USC00445700","MONTICELLO, VA US","2006-12-25",,"0.00","0.0","51"
"USC00445700","MONTICELLO, VA US","2006-12-26",,"0.75","0.0","46"
"USC00445700","MONTICELLO, VA US","2006-12-27",,"0.00","0.0","56"
"USC00445700","MONTICELLO, VA US","2006-12-28",,"0.00","0.0","45"
"USC00445700","MONTICELLO, VA US","2006-12-29",,"0.00","0.0","51"
"USC00445700","MONTICELLO, VA US","2006-12-30",,"0.00","0.0","53"
"USC00445700","MONTICELLO, VA US","2006-12-31",,"0.00","0.0","56"
"USC00445700","MONTICELLO, VA US","2007-01-01",,"1.30","0.0","48"
"USC00445700","MONTICELLO, VA US","2007-01-02",,"0.00","0.0","51"
"USC00445700","MONTICELLO, VA US","2007-01-03",,"0.00","0.0","51"
"USC00445700","MONTICELLO, VA US","2007-01-04",,"0.00","0.0","62"
"USC00445700","MONTICELLO, VA US","2007-01-05",,"0.00","0.0","62"
"USC00445700","MONTICELLO, VA US","2007-01-06",,"0.25","0.0","67"
"USC00445700","MONTICELLO, VA US","2007-01-07",,"0.00","0.0","66"
"USC00445700","MONTICELLO, VA US","2007-01-08",,"0.89","0.0","52"
"USC00445700","MONTICELLO, VA US","2007-01-09",,"0.00","0.0","50"
"USC00445700","MONTICELLO, VA US","2007-01-10",,"0.00","0.0","45"
"USC00445700","MONTICELLO, VA US","2007-01-11",,"0.00","0.0","37"
"USC00445700","MONTICELLO, VA US","2007-01-12",,"0.00","0.0","41"
"USC00445700","MONTICELLO, VA US","2007-01-13",,"0.00","0.0","52"
"USC00445700","MONTICELLO, VA US","2007-01-14",,"0.00","0.0","62"
"USC00445700","MONTICELLO, VA US","2007-01-15",,"0.00","0.0","67"
"USC00445700","MONTICELLO, VA US","2007-01-16",,"0.00","0.0","67"
"USC00445700","MONTICELLO, VA US","2007-01-17",,"0.00","0.0","53"
"USC00445700","MONTICELLO, VA US","2007-01-18",,"0.00","0.0","32"
"USC00445700","MONTICELLO, VA US","2007-01-19",,"0.05","0.0","41"
"USC00445700","MONTICELLO, VA US","2007-01-20",,"0.00","0.0","47"
"USC00445700","MONTICELLO, VA US","2007-01-21",,"0.00","0.0","47"
"USC00445700","MONTICELLO, VA US","2007-01-22",,"0.34","1.0","29"
"USC00445700","MONTICELLO, VA US","2007-01-23",,"0.00","0.0","36"
"USC00445700","MONTICELLO, VA US","2007-01-24",,"0.00","0.0","41"
"USC00445700","MONTICELLO, VA US","2007-01-25",,"0.00","0.0","40"
"USC00445700","MONTICELLO, VA US","2007-01-26",,"0.00","0.0","36"
"USC00445700","MONTICELLO, VA US","2007-01-27",,"0.00","0.0","48"
"USC00445700","MONTICELLO, VA US","2007-01-28",,"0.00","0.0","60"
"USC00445700","MONTICELLO, VA US","2007-01-29",,"0.00","0.0","40"
"USC00445700","MONTICELLO, VA US","2007-01-30",,"0.00","0.0","30"
"USC00445700","MONTICELLO, VA US","2007-01-31",,"0.00","0.0","43"
"USC00445700","MONTICELLO, VA US","2007-02-01",,"0.00","0.0","32"
"USC00445700","MONTICELLO, VA US","2007-02-02",,"0.00","0.0","34"
"USC00445700","MONTICELLO, VA US","2007-02-03",,"0.00","0.0","40"
"USC00445700","MONTICELLO, VA US","2007-02-04",,"0.00","0.0","40"
"USC00445700","MONTICELLO, VA US","2007-02-05",,"0.00","0.0","38"
"USC00445700","MONTICELLO, VA US","2007-02-06",,"0.00","0.0","23"
"USC00445700","MONTICELLO, VA US","2007-02-07",,"0.18","2.0","28"
"USC00445700","MONTICELLO, VA US","2007-02-08",,"0.00","0.0","32"
"USC00445700","MONTICELLO, VA US","2007-02-09",,"0.00","0.0","31"
"USC00445700","MONTICELLO, VA US","2007-02-10",,"0.00","0.0","34"
"USC00445700","MONTICELLO, VA US","2007-02-11",,"0.00","0.0","35"
"USC00445700","MONTICELLO, VA US","2007-02-12",,"0.00","0.0","40"
"USC00445700","MONTICELLO, VA US","2007-02-13",,"0.00","0.0","42"
"USC00445700","MONTICELLO, VA US","2007-02-14",,"2.07","2.0","33"
"USC00445700","MONTICELLO, VA US","2007-02-15",,"0.00","0.0","39"
"USC00445700","MONTICELLO, VA US","2007-02-16",,"0.00","0.0","27"
"USC00445700","MONTICELLO, VA US","2007-02-17",,"0.00","0.0","32"
"USC00445700","MONTICELLO, VA US","2007-02-18",,"0.00","0.0","37"
"USC00445700","MONTICELLO, VA US","2007-02-19",,"0.00","0.0","37"
"USC00445700","MONTICELLO, VA US","2007-02-20",,"0.00","0.0","41"
"USC00445700","MONTICELLO, VA US","2007-02-21",,"0.00","0.0","55"
"USC00445700","MONTICELLO, VA US","2007-02-22",,"0.00","0.0","59"
"USC00445700","MONTICELLO, VA US","2007-02-23",,"0.00","0.0","41"
"USC00445700","MONTICELLO, VA US","2007-02-24",,"0.00","0.0","48"
"USC00445700","MONTICELLO, VA US","2007-02-25",,"0.25","2.0","31"
"USC00445700","MONTICELLO, VA US","2007-02-26",,"0.35","0.0","48"
"USC00445700","MONTICELLO, VA US","2007-02-27",,"0.00","0.0","45"
"USC00445700","MONTICELLO, VA US","2007-02-28",,"0.00","0.0","51"
"USC00445700","MONTICELLO, VA US","2007-03-01",,"0.00","0.0","55"
"USC00445700","MONTICELLO, VA US","2007-03-02",,"1.12","0.0","53"
"USC00445700","MONTICELLO, VA US","2007-03-03",,"0.00","0.0","60"
"USC00445700","MONTICELLO, VA US","2007-03-04",,"0.00","0.0","60"
"USC00445700","MONTICELLO, VA US","2007-03-05",,"0.00","0.0","41"
"USC00445700","MONTICELLO, VA US","2007-03-06",,"0.00","0.0","56"
"USC00445700","MONTICELLO, VA US","2007-03-07",,"0.00","0.0","43"
"USC00445700","MONTICELLO, VA US","2007-03-08",,"0.00","0.0","47"
"USC00445700","MONTICELLO, VA US","2007-03-09",,"0.00","0.0","49"
"USC00445700","MONTICELLO, VA US","2007-03-10",,"0.00","0.0","65"
"USC00445700","MONTICELLO, VA US","2007-03-11",,"0.00","0.0","62"
"USC00445700","MONTICELLO, VA US","2007-03-12",,"0.00","0.0","61"
"USC00445700","MONTICELLO, VA US","2007-03-13",,"0.00","0.0","58"
"USC00445700","MONTICELLO, VA US","2007-03-14",,"0.00","0.0","72"
"USC00445700","MONTICELLO, VA US","2007-03-15",,"0.00","0.0","78"
"USC00445700","MONTICELLO, VA US","2007-03-16",,"0.78","0.0","77"
"USC00445700","MONTICELLO, VA US","2007-03-17",,"0.90","0.0","37"
"USC00445700","MONTICELLO, VA US","2007-03-18",,"0.00","0.0","37"
"USC00445700","MONTICELLO, VA US","2007-03-19",,"0.00","0.0","42"
"USC00445700","MONTICELLO, VA US","2007-03-20",,"0.00","0.0","56"
"USC00445700","MONTICELLO, VA US","2007-03-21",,"0.00","0.0","70"
"USC00445700","MONTICELLO, VA US","2007-03-22",,"0.00","0.0","46"
"USC00445700","MONTICELLO, VA US","2007-03-23",,"0.00","0.0","74"
"USC00445700","MONTICELLO, VA US","2007-03-24",,"0.00","0.0","73"
"USC00445700","MONTICELLO, VA US","2007-03-25",,"0.00","0.0","70"
"USC00445700","MONTICELLO, VA US","2007-03-26",,"0.00","0.0","70"
"USC00445700","MONTICELLO, VA US","2007-03-27",,"0.00","0.0","81"
"USC00445700","MONTICELLO, VA US","2007-03-28",,"0.00","0.0","76"
"USC00445700","MONTICELLO, VA US","2007-03-29",,"0.42","0.0","81"
"USC00445700","MONTICELLO, VA US","2007-03-30",,"0.00","0.0","60"
"USC00445700","MONTICELLO, VA US","2007-03-31",,"0.00","0.0","65"
"USC00445700","MONTICELLO, VA US","2007-04-01",,"0.00","0.0","66"
"USC00445700","MONTICELLO, VA US","2007-04-02",,"0.02","0.0","61"
"USC00445700","MONTICELLO, VA US","2007-04-03",,"0.00","0.0","79"
"USC00445700","MONTICELLO, VA US","2007-04-04",,"0.50","0.0","81"
"USC00445700","MONTICELLO, VA US","2007-04-05",,"0.00","0.0","74"
"USC00445700","MONTICELLO, VA US","2007-04-06",,"0.00","0.0","48"
"USC00445700","MONTICELLO, VA US","2007-04-07",,"0.28","2.0","48"
"USC00445700","MONTICELLO, VA US","2007-04-08",,"0.00","0.0","40"
"USC00445700","MONTICELLO, VA US","2007-04-09",,"0.00","0.0","44"
"USC00445700","MONTICELLO, VA US","2007-04-10",,"0.00","0.0","47"
"USC00445700","MONTICELLO, VA US","2007-04-11",,"0.00","0.0","55"
"USC00445700","MONTICELLO, VA US","2007-04-12",,"1.49","0.0","46"
"USC00445700","MONTICELLO, VA US","2007-04-13",,"0.01","0.0","60"
"USC00445700","MONTICELLO, VA US","2007-04-14",,"0.20","0.0","48"
"USC00445700","MONTICELLO, VA US","2007-04-15",,"0.60","0.0","50"
"USC00445700","MONTICELLO, VA US","2007-04-16",,"1.02","0.0","50"
"USC00445700","MONTICELLO, VA US","2007-04-17",,"0.00","0.0","50"
"USC00445700","MONTICELLO, VA US","2007-04-18",,"0.00","0.0","61"
"USC00445700","MONTICELLO, VA US","2007-04-19",,"0.00","0.0","56"
"USC00445700","MONTICELLO, VA US","2007-04-20",,"0.00","0.0","54"
"USC00445700","MONTICELLO, VA US","2007-04-21",,"0.00","0.0","69"
"USC00445700","MONTICELLO, VA US","2007-04-22",,"0.00","0.0","76"
"USC00445700","MONTICELLO, VA US","2007-04-23",,"0.00","0.0","81"
"USC00445700","MONTICELLO, VA US","2007-04-24",,"0.00","0.0","82"
"USC00445700","MONTICELLO, VA US","2007-04-25",,"0.00","0.0","79"
"USC00445700","MONTICELLO, VA US","2007-04-26",,"0.00","0.0","82"
"USC00445700","MONTICELLO, VA US","2007-04-27",,"0.26","0.0","63"
"USC00445700","MONTICELLO, VA US","2007-04-28",,"0.10","0.0","72"
"USC00445700","MONTICELLO, VA US","2007-04-29",,"0.00","0.0","69"
"USC00445700","MONTICELLO, VA US","2007-04-30",,"0.00","0.0","82"
"USC00445700","MONTICELLO, VA US","2007-05-01",,"0.00","0.0","84"
"USC00445700","MONTICELLO, VA US","2007-05-02",,"0.00","0.0","85"
"USC00445700","MONTICELLO, VA US","2007-05-03",,"0.49","0.0","86"
"USC00445700","MONTICELLO, VA US","2007-05-04",,"0.08","0.0","66"
"USC00445700","MONTICELLO, VA US","2007-05-05",,"0.00","0.0","64"
"USC00445700","MONTICELLO, VA US","2007-05-06",,"0.10","0.0","64"
"USC00445700","MONTICELLO, VA US","2007-05-07",,"0.00","0.0","61"
"USC00445700","MONTICELLO, VA US","2007-05-08",,"0.00","0.0","64"
"USC00445700","MONTICELLO, VA US","2007-05-09",,"0.00","0.0","70"
"USC00445700","MONTICELLO, VA US","2007-05-10",,"0.00","0.0","79"
"USC00445700","MONTICELLO, VA US","2007-05-11",,"0.00","0.0","80"
"USC00445700","MONTICELLO, VA US","2007-05-12",,"0.30","0.0","85"
"USC00445700","MONTICELLO, VA US","2007-05-13",,"0.11","0.0","78"
"USC00445700","MONTICELLO, VA US","2007-05-14",,"0.00","0.0","67"
"USC00445700","MONTICELLO, VA US","2007-05-15",,"0.00","0.0","73"
"USC00445700","MONTICELLO, VA US","2007-05-16",,"0.00","0.0","82"
"USC00445700","MONTICELLO, VA US","2007-05-17",,"0.17","0.0","82"
"USC00445700","MONTICELLO, VA US","2007-05-18",,"0.10","0.0","67"
"USC00445700","MONTICELLO, VA US","2007-05-19",,"0.57","0.0","51"
"USC00445700","MONTICELLO, VA US","2007-05-20",,"0.00","0.0","81"
"USC00445700","MONTICELLO, VA US","2007-05-21",,"0.00","0.0","63"
"USC00445700","MONTICELLO, VA US","2007-05-22",,"0.00","0.0","75"
"USC00445700","MONTICELLO, VA US","2007-05-23",,"0.00","0.0","75"
"USC00445700","MONTICELLO, VA US","2007-05-24",,"0.00","0.0","78"
"USC00445700","MONTICELLO, VA US","2007-05-25",,"0.00","0.0","80"
"USC00445700","MONTICELLO, VA US","2007-05-26",,"0.00","0.0","83"
"USC00445700","MONTICELLO, VA US","2007-05-27",,"0.00","0.0","87"
"USC00445700","MONTICELLO, VA US","2007-05-28",,"0.25","0.0","87"
"USC00445700","MONTICELLO, VA US","2007-05-29",,"0.91","0.0","86"
"USC00445700","MONTICELLO, VA US","2007-05-30",,"0.00","0.0","81"
"USC00445700","MONTICELLO, VA US","2007-05-31",,"0.00","0.0","84"
"USC00445700","MONTICELLO, VA US","2007-06-01",,"0.00","0.0","86"
"USC00445700","MONTICELLO, VA US","2007-06-02",,"0.00","0.0","85"
"USC00445700","MONTICELLO, VA US","2007-06-03",,"0.05","0.0","86"
"USC00445700","MONTICELLO, VA US","2007-06-04",,"1.11","0.0","82"
"USC00445700","MONTICELLO, VA US","2007-06-05",,"0.00","0.0","82"
"USC00445700","MONTICELLO, VA US","2007-06-06",,"0.00","0.0","79"
"USC00445700","MONTICELLO, VA US","2007-06-07",,"0.00","0.0","77"
"USC00445700","MONTICELLO, VA US","2007-06-08",,"0.00","0.0","86"
"USC00445700","MONTICELLO, VA US","2007-06-09",,"0.56","0.0","92"
"USC00445700","MONTICELLO, VA US","2007-06-10",,"0.00","0.0","84"
"USC00445700","MONTICELLO, VA US","2007-06-11",,"0.00","0.0","79"
"USC00445700","MONTICELLO, VA US","2007-06-12",,"0.15","0.0","82"
"USC00445700","MONTICELLO, VA US","2007-06-13",,"0.42","0.0","82"
"USC00445700","MONTICELLO, VA US","2007-06-14",,"0.20","0.0","80"
"USC00445700","MONTICELLO, VA US","2007-06-15",,"0.15","0.0","59"
"USC00445700","MONTICELLO, VA US","2007-06-16",,"0.05","0.0","64"
"USC00445700","MONTICELLO, VA US","2007-06-17",,"0.00","0.0","76"
"USC00445700","MONTICELLO, VA US","2007-06-18",,"0.00","0.0","85"
"USC00445700","MONTICELLO, VA US","2007-06-19",,"0.10","0.0","89"
"USC00445700","MONTICELLO, VA US","2007-06-20",,"0.61","0.0","91"
"USC00445700","MONTICELLO, VA US","2007-06-21",,"0.00","0.0","79"
"USC00445700","MONTICELLO, VA US","2007-06-22",,"0.00","0.0","84"
"USC00445700","MONTICELLO, VA US","2007-06-23",,"0.00","0.0","76"
"USC00445700","MONTICELLO, VA US","2007-06-24",,"0.00","0.0","79"
"USC00445700","MONTICELLO, VA US","2007-06-25",,"0.16","0.0","78"
"USC00445700","MONTICELLO, VA US","2007-06-26",,"0.02","0.0","83"
"USC00445700","MONTICELLO, VA US","2007-06-27",,"0.00","0.0","89"
"USC00445700","MONTICELLO, VA US","2007-06-28",,"0.00","0.0","94"
"USC00445700","MONTICELLO, VA US","2007-06-29",,"0.00","0.0","90"
"USC00445700","MONTICELLO, VA US","2007-06-30",,"1.38","0.0","90"
"USC00445700","MONTICELLO, VA US","2007-07-01",,"0.00","0.0","78"
"USC00445700","MONTICELLO, VA US","2007-07-02",,"0.00","0.0","78"
"USC00445700","MONTICELLO, VA US","2007-07-03",,"0.00","0.0","75"
"USC00445700","MONTICELLO, VA US","2007-07-04",,"0.00","0.0","84"
"USC00445700","MONTICELLO, VA US","2007-07-05",,"0.00","0.0","70"
"USC00445700","MONTICELLO, VA US","2007-07-06",,"0.00","0.0","84"
"USC00445700","MONTICELLO, VA US","2007-07-07",,"0.00","0.0","86"
"USC00445700","MONTICELLO, VA US","2007-07-08",,"0.00","0.0","87"
"USC00445700","MONTICELLO, VA US","2007-07-09",,"0.00","0.0","91"
"USC00445700","MONTICELLO, VA US","2007-07-10",,"0.00","0.0","94"
"USC00445700","MONTICELLO, VA US","2007-07-11",,"0.44","0.0","89"
"USC00445700","MONTICELLO, VA US","2007-07-12",,"0.08","0.0","84"
"USC00445700","MONTICELLO, VA US","2007-07-13",,"0.00","0.0","82"
"USC00445700","MONTICELLO, VA US","2007-07-14",,"0.00","0.0","84"
"USC00445700","MONTICELLO, VA US","2007-07-15",,"0.00","0.0","90"
"USC00445700","MONTICELLO, VA US","2007-07-16",,"0.00","0.0","89"
"USC00445700","MONTICELLO, VA US","2007-07-17",,"0.46","0.0","86"
"USC00445700","MONTICELLO, VA US","2007-07-18",,"0.00","0.0","87"
"USC00445700","MONTICELLO, VA US","2007-07-19",,"0.00","0.0","86"
"USC00445700","MONTICELLO, VA US","2007-07-20",,"0.08","0.0","89"
"USC00445700","MONTICELLO, VA US","2007-07-21",,"0.00","0.0","76"
"USC00445700","MONTICELLO, VA US","2007-07-22",,"0.00","0.0","78"
"USC00445700","MONTICELLO, VA US","2007-07-23",,"0.00","0.0","78"
"USC00445700","MONTICELLO, VA US","2007-07-24",,"0.00","0.0","78"
"USC00445700","MONTICELLO, VA US","2007-07-25",,"0.00","0.0","77"
"USC00445700","MONTICELLO, VA US","2007-07-26",,"0.00","0.0","75"
"USC00445700","MONTICELLO, VA US","2007-07-27",,"0.03","0.0","83"
"USC00445700","MONTICELLO, VA US","2007-07-28",,"0.82","0.0","85"
"USC00445700","MONTICELLO, VA US","2007-07-29",,"0.04","0.0","84"
"USC00445700","MONTICELLO, VA US","2007-07-30",,"0.64","0.0","84"
"USC00445700","MONTICELLO, VA US","2007-07-31",,"0.00","0.0","80"
"USC00445700","MONTICELLO, VA US","2007-08-01",,"0.00","0.0","88"
"USC00445700","MONTICELLO, VA US","2007-08-02",,"0.00","0.0","89"
"USC00445700","MONTICELLO, VA US","2007-08-03",,"0.00","0.0","90"
"USC00445700","MONTICELLO, VA US","2007-08-04",,"0.00","0.0","90"
"USC00445700","MONTICELLO, VA US","2007-08-05",,"0.00","0.0","84"
"USC00445700","MONTICELLO, VA US","2007-08-06",,"0.38","0.0","84"
"USC00445700","MONTICELLO, VA US","2007-08-07",,"0.00","0.0","90"
"USC00445700","MONTICELLO, VA US","2007-08-08",,"0.00","0.0","90"
"USC00445700","MONTICELLO, VA US","2007-08-09",,"0.00","0.0","94"
"USC00445700","MONTICELLO, VA US","2007-08-10",,"0.25","0.0","95"
"USC00445700","MONTICELLO, VA US","2007-08-11",,"0.02","0.0","88"
"USC00445700","MONTICELLO, VA US","2007-08-12",,"0.00","0.0","81"
"USC00445700","MONTICELLO, VA US","2007-08-13",,"0.00","0.0","86"
"USC00445700","MONTICELLO, VA US","2007-08-14",,"0.00","0.0","85"
"USC00445700","MONTICELLO, VA US","2007-08-15",,"0.00","0.0","81"
"USC00445700","MONTICELLO, VA US","2007-08-16",,"0.00","0.0","88"
"USC00445700","MONTICELLO, VA US","2007-08-17",,"0.67","0.0","95"
"USC00445700","MONTICELLO, VA US","2007-08-18",,"0.00","0.0","86"
"USC00445700","MONTICELLO, VA US","2007-08-19",,"0.00","0.0","78"
"USC00445700","MONTICELLO, VA US","2007-08-20",,"0.14","0.0","85"
"USC00445700","MONTICELLO, VA US","2007-08-21",,"0.09","0.0","69"
"USC00445700","MONTICELLO, VA US","2007-08-22",,"0.38","0.0","82"
"USC00445700","MONTICELLO, VA US","2007-08-23",,"0.03","0.0","70"
"USC00445700","MONTICELLO, VA US","2007-08-24",,"0.00","0.0","73"
"USC00445700","MONTICELLO, VA US","2007-08-25",,"0.00","0.0","88"
"USC00445700","MONTICELLO, VA US","2007-08-26",,"0.75","0.0","90"
"USC00445700","MONTICELLO, VA US","2007-08-27",,"0.57","0.0","91"
"USC00445700","MONTICELLO, VA US","2007-08-28",,"0.00","0.0","80"
"USC00445700","MONTICELLO, VA US","2007-08-29",,"0.00","0.0","83"
"USC00445700","MONTICELLO, VA US","2007-08-30",,"0.00","0.0","82"
"USC00445700","MONTICELLO, VA US","2007-08-31",,"0.00","0.0","81"
"USC00445700","MONTICELLO, VA US","2007-09-01",,"0.00","0.0","82"
"USC00445700","MONTICELLO, VA US","2007-09-02",,"0.00","0.0","75"
"USC00445700","MONTICELLO, VA US","2007-09-03",,"0.00","0.0","79"
"USC00445700","MONTICELLO, VA US","2007-09-04",,"0.00","0.0","84"
"USC00445700","MONTICELLO, VA US","2007-09-05",,"0.00","0.0","84"
"USC00445700","MONTICELLO, VA US","2007-09-06",,"0.00","0.0","88"
"USC00445700","MONTICELLO, VA US","2007-09-07",,"0.00","0.0","89"
"USC00445700","MONTICELLO, VA US","2007-09-08",,"0.00","0.0","87"
"USC00445700","MONTICELLO, VA US","2007-09-09",,"0.00","0.0","84"
"USC00445700","MONTICELLO, VA US","2007-09-10",,"0.00","0.0","87"
"USC00445700","MONTICELLO, VA US","2007-09-11",,"0.00","0.0","76"
"USC00445700","MONTICELLO, VA US","2007-09-12",,"0.08","0.0","87"
"USC00445700","MONTICELLO, VA US","2007-09-13",,"0.00","0.0","77"
"USC00445700","MONTICELLO, VA US","2007-09-14",,"0.00","0.0","76"
"USC00445700","MONTICELLO, VA US","2007-09-15",,"0.28","0.0","72"
"USC00445700","MONTICELLO, VA US","2007-09-16",,"0.00","0.0","69"
"USC00445700","MONTICELLO, VA US","2007-09-17",,"0.00","0.0","63"
"USC00445700","MONTICELLO, VA US","2007-09-18",,"0.00","0.0","67"
"USC00445700","MONTICELLO, VA US","2007-09-19",,"0.00","0.0","67"
"USC00445700","MONTICELLO, VA US","2007-09-20",,"0.00","0.0","73"
"USC00445700","MONTICELLO, VA US","2007-09-21",,"0.00","0.0","71"
"USC00445700","MONTICELLO, VA US","2007-09-22",,"0.00","0.0","78"
"USC00445700","MONTICELLO, VA US","2007-09-23",,"0.00","0.0","85"
"USC00445700","MONTICELLO, VA US","2007-09-24",,"0.00","0.0","82"
"USC00445700","MONTICELLO, VA US","2007-09-25",,"0.00","0.0","80"
"USC00445700","MONTICELLO, VA US","2007-09-26",,"0.00","0.0","87"
"USC00445700","MONTICELLO, VA US","2007-09-27",,"0.00","0.0","88"
"USC00445700","MONTICELLO, VA US","2007-09-28",,"0.00","0.0","85"
"USC00445700","MONTICELLO, VA US","2007-09-29",,"0.00","0.0","76"
"USC00445700","MONTICELLO, VA US","2007-09-30",,"0.00","0.0","71"
"USC00445700","MONTICELLO, VA US","2007-10-01",,"0.00","0.0","73"
"USC00445700","MONTICELLO, VA US","2007-10-02",,"0.00","0.0","72"
"USC00445700","MONTICELLO, VA US","2007-10-03",,"0.00","0.0","76"
"USC00445700","MONTICELLO, VA US","2007-10-04",,"0.00","0.0","78"
"USC00445700","MONTICELLO, VA US","2007-10-05",,"0.00","0.0","84"
"USC00445700","MONTICELLO, VA US","2007-10-06",,"0.02","0.0","78"
"USC00445700","MONTICELLO, VA US","2007-10-07",,"0.00","0.0","78"
"USC00445700","MONTICELLO, VA US","2007-10-08",,"0.00","0.0","86"
"USC00445700","MONTICELLO, VA US","2007-10-09",,"0.00","0.0","82"
"USC00445700","MONTICELLO, VA US","2007-10-10",,"0.00","0.0",
"USC00445700","MONTICELLO, VA US","2007-10-11",,"0.00","0.0",
"USC00445700","MONTICELLO, VA US","2007-10-12",,"0.00","0.0","68"
"USC00445700","MONTICELLO, VA US","2007-10-13",,"0.00","0.0","89"
"USC00445700","MONTICELLO, VA US","2007-10-14",,"0.00","0.0","65"
"USC00445700","MONTICELLO, VA US","2007-10-15",,"0.00","0.0","66"
"USC00445700","MONTICELLO, VA US","2007-10-16",,"0.00","0.0","73"
"USC00445700","MONTICELLO, VA US","2007-10-17",,"0.00","0.0",
"USC00445700","MONTICELLO, VA US","2007-10-18",,"0.00","0.0","79"
"USC00445700","MONTICELLO, VA US","2007-10-19",,"0.00","0.0","77"
"USC00445700","MONTICELLO, VA US","2007-10-20",,"0.40","0.0","71"
"USC00445700","MONTICELLO, VA US","2007-10-21",,"0.00","0.0","69"
"USC00445700","MONTICELLO, VA US","2007-10-22",,"0.00","0.0","74"
"USC00445700","MONTICELLO, VA US","2007-10-23",,"0.00","0.0","77"
